"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded","eng_01","eng_02","eng_03","eng_04","mgr_01","mgr_02","mgr_03","mgr_04","psy_01","psy_02","psy_03","psy_04","grw_01","grw_02","grw_03","grw_04","wrk_01","wrk_02","wrk_03","wrk_04","blg_01","blg_02","blg_03","blg_04","its_01","its_02","ovl_01","valid_likert_items","item_completion_rate","usable_response","comment_01","engagement","manager_effectiveness","psychological_safety","growth_development","workload_sustainability","belonging","intent_to_stay"
"EMP1578","Client Operations","Service Delivery","Entry Level","Individual Contributor","On-site","Midwest",2023-06-29,2.3,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE,4,3,4,3,4,2,4,4,4,3,4,3,4,1,NA,3,4,4,4,4,1,1,4,NA,5,4,5,25,0.925925925925926,TRUE,"More opportunities for professional development would improve my experience.",3.5,3.5,3.5,2.66666666666667,4,2,4.5
"EMP1579","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","South",2020-01-06,5.77,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE,4,4,4,2,2,3,4,4,3,1,2,2,3,2,4,5,3,4,3,4,3,2,5,3,3,2,1,27,1,TRUE,"No major changes are needed at this time.",3.5,3.25,2,3.5,3.5,3.25,2.5
"EMP1580","Client Operations","Service Delivery","Entry Level","Individual Contributor","On-site","South",2024-07-10,1.26,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE,5,5,2,3,5,4,NA,2,4,2,4,5,5,5,1,4,5,5,2,4,5,2,4,3,4,4,3,26,0.962962962962963,TRUE,NA,3.75,3.66666666666667,3.75,3.75,4,3.5,4
"EMP1581","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","South",2014-11-13,10.92,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE,4,5,5,4,5,3,2,5,3,3,5,2,4,2,3,4,3,4,5,4,5,5,5,5,4,4,5,27,1,TRUE,"More consistent feedback from managers would be helpful.",4.5,3.75,3.25,3.25,4,5,4
"EMP1582","Client Operations","Service Delivery","Entry Level","Individual Contributor","Remote","Northeast",2022-07-06,3.28,"3-5 years",2026-01-11,"Wave 1",2025-10-15,TRUE,TRUE,0.61,TRUE,5,5,5,4,2,4,3,2,2,2,1,3,1,3,1,2,4,2,2,4,4,3,3,4,5,3,2,27,1,TRUE,NA,4.75,2.75,2,1.75,3,3.5,4
"EMP1583","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","South",2022-05-28,3.38,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,5,4,3,4,3,1,2,3,1,1,1,1,5,5,5,4,3,1,5,4,2,5,3,4,4,4,4,27,1,TRUE,"More opportunities to collaborate across teams would improve my experiences.",4,2.25,1,4.75,3.25,3.5,4
"EMP1583","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","South",2022-05-28,3.38,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,NA,3,3,3,1,1,1,4,1,1,2,2,3,2,1,2,2,4,2,3,2,2,2,4,2,3,2,26,0.962962962962963,TRUE,"I would like clearer information about career growth opportunities.",3,1.75,1.5,2,2.75,2.5,2.5
"EMP1584","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","West",2019-11-06,5.94,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,1,1,1,1,1,1,2,2,NA,5,4,2,4,1,2,1,5,2,3,3,1,1,1,1,2,1,2,26,0.962962962962963,TRUE,"I would like clearer information about career growth opportunities.",1,1.5,3.66666666666667,2,3.25,1,1.5
"EMP1585","Client Operations","Service Delivery","Entry Level","Individual Contributor","Hybrid","Northeast",2025-09-30,0.04,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.57,TRUE,1,1,4,4,2,1,2,4,4,5,5,4,4,2,3,4,4,2,1,4,5,3,4,5,4,4,5,27,1,TRUE,"More consistent feedback from managers would be helpful.",2.5,2.25,4.5,3.25,2.75,4.25,4
"EMP1586","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Midwest",2018-08-20,7.15,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,3,1,1,3,1,2,2,3,3,3,5,3,1,2,2,1,4,2,4,5,1,5,4,2,2,4,4,27,1,TRUE,"I would like clearer information about career growth opportunities.",2,2,3.5,1.5,3.75,3,3
"EMP1587","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Midwest",2018-08-02,7.2,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,5,2,4,3,2,5,3,3,4,5,5,2,2,1,3,2,5,NA,5,5,3,2,5,1,4,2,NA,25,0.925925925925926,TRUE,NA,3.5,3.25,4,2,5,2.75,3
"EMP1588","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Midwest",2022-10-28,2.97,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE,1,1,3,1,2,1,3,2,4,4,4,4,3,2,3,2,3,5,4,4,1,2,3,4,2,2,1,27,1,TRUE,NA,1.5,2,4,2.5,4,2.5,2
"EMP1588","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Midwest",2022-10-28,2.97,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE,5,4,4,5,5,3,4,5,3,4,5,5,3,4,5,5,4,1,1,4,5,5,4,4,4,5,5,27,1,TRUE,"I would like more recognition for good work.",4.5,4.25,4.25,4.25,2.5,4.5,4.5
"EMP1589","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Midwest",2022-12-13,2.84,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE,1,4,4,2,1,4,1,1,NA,3,3,3,2,5,3,4,2,2,3,2,3,5,4,3,2,1,4,26,0.962962962962963,TRUE,"No major changes are needed at this time.",2.75,1.75,3,3.5,2.25,3.75,1.5
"EMP1591","Client Operations","Service Delivery","Senior Professional","Individual Contributor","Hybrid","Midwest",2024-11-02,0.95,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.57,TRUE,5,4,4,3,1,2,1,3,4,4,5,3,5,5,5,3,4,2,4,2,5,2,1,3,4,5,NA,26,0.962962962962963,TRUE,"I would like clearer information about career growth opportunities.",4,1.75,4,4.5,3,2.75,4.5
"EMP1591","Client Operations","Service Delivery","Senior Professional","Individual Contributor","Hybrid","Midwest",2024-11-02,0.95,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.57,TRUE,1,3,3,4,5,3,5,5,4,2,3,5,2,1,1,1,4,3,1,3,2,3,1,1,2,3,2,27,1,TRUE,"No major changes are needed at this time.",2.75,4.5,3.5,1.25,2.75,1.75,2.5
"EMP1592","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","Northeast",2025-08-03,0.2,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.57,TRUE,5,5,5,4,1,1,2,2,3,3,1,4,3,4,4,2,4,3,5,5,2,4,5,2,3,3,4,27,1,TRUE,NA,4.75,1.5,2.75,3.25,4.25,3.25,3
"EMP1593","Client Operations","Service Delivery","Senior Professional","Individual Contributor","Hybrid","Midwest",2016-07-11,9.26,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,TRUE,1,4,5,NA,2,2,3,3,4,5,5,5,4,4,4,2,2,2,1,1,5,5,3,3,3,4,5,26,0.962962962962963,TRUE,NA,3.33333333333333,2.5,4.75,3.5,1.5,4,3.5
"EMP1593","Client Operations","Service Delivery","Senior Professional","Individual Contributor","Hybrid","Midwest",2016-07-11,9.26,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE,3,2,3,2,5,4,5,5,3,4,2,1,5,3,4,4,2,4,2,1,4,NA,5,5,5,4,5,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",2.5,4.75,2.5,4,2.25,4.66666666666667,4.5
"EMP1594","Client Operations","Service Delivery","Entry Level","Individual Contributor","On-site","South",2018-01-05,7.78,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,4,5,2,1,3,5,4,4,2,3,NA,4,5,4,5,5,1,2,1,1,3,4,4,2,4,1,4,26,0.962962962962963,TRUE,"No major changes are needed at this time.",3,4,3,4.75,1.25,3.25,2.5
"EMP1595","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","South",2023-06-16,2.33,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE,1,1,1,3,1,1,2,1,2,1,2,1,1,4,2,3,1,1,1,2,2,1,2,NA,1,NA,2,25,0.925925925925926,TRUE,"More consistent feedback from managers would be helpful.",1.5,1.25,1.5,2.5,1.25,1.66666666666667,NA
"EMP1596","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Midwest",2021-11-25,3.89,"3-5 years",2026-03-03,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,3,1,3,3,4,NA,4,2,5,5,5,5,1,1,1,1,4,5,5,3,4,1,1,4,3,1,4,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",2.5,3.33333333333333,5,1,4.25,2.5,2
"EMP1597","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","West",2015-10-12,10.01,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,2,3,3,1,3,3,3,2,1,1,2,1,2,1,5,2,3,3,2,3,2,2,3,1,1,4,2,27,1,TRUE,"I would like clearer information about career growth opportunities.",2.25,2.75,1.25,2.5,2.75,2,2.5
"EMP1598","Client Operations","Service Delivery","Manager","Individual Contributor","Hybrid","Northeast",2022-09-03,3.12,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,TRUE,5,3,5,5,2,4,3,2,4,5,2,4,5,3,5,5,4,5,3,4,3,2,3,4,5,5,5,27,1,TRUE,"Clearer communication about organizational priorities would be helpful.",4.5,2.75,3.75,4.5,4,3,5
"EMP1599","Client Operations","Service Delivery","Entry Level","Individual Contributor","Hybrid","South",2017-06-15,8.33,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,TRUE,1,1,1,1,2,1,2,2,1,3,2,1,1,1,1,1,4,4,3,4,3,4,4,2,NA,2,2,26,0.962962962962963,TRUE,NA,1,1.75,1.75,1,3.75,3.25,NA
"EMP1599","Client Operations","Service Delivery","Entry Level","Individual Contributor","Hybrid","South",2017-06-15,8.33,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE,4,4,4,2,2,2,2,1,4,5,5,5,1,1,5,4,3,5,4,4,2,4,2,4,3,5,2,27,1,TRUE,NA,3.5,1.75,4.75,2.75,4,3,4
"EMP1600","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Northeast",2021-04-22,4.48,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,1,4,2,2,2,2,5,5,4,NA,4,5,5,2,3,3,4,5,5,5,5,3,2,5,4,5,5,26,0.962962962962963,TRUE,NA,2.25,3.5,4.33333333333333,3.25,4.75,3.75,4.5
"EMP1601","Client Operations","Service Delivery","Manager","People Manager","On-site","South",2018-12-10,6.85,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,4,1,1,1,3,3,3,1,4,5,2,4,5,3,4,4,4,4,NA,3,2,1,2,4,3,4,1,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",1.75,2.5,3.75,4,3.66666666666667,2.25,3.5
"EMP1601","Client Operations","Service Delivery","Manager","People Manager","On-site","South",2018-12-10,6.85,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,4,1,4,2,4,1,2,4,4,4,3,5,2,1,3,2,1,2,1,1,2,1,2,1,1,2,1,27,1,TRUE,"More opportunities for professional development would improve my experience.",2.75,2.75,4,2,1.25,1.5,1.5
"EMP1602","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Northeast",2019-12-03,5.87,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,5,5,3,5,5,5,2,4,4,4,5,3,4,5,2,5,5,5,5,5,3,4,4,3,4,5,5,27,1,TRUE,NA,4.5,4,4,4,5,3.5,4.5
"EMP1602","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Northeast",2019-12-03,5.87,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,3,2,4,1,1,NA,3,1,1,2,1,1,2,1,1,2,2,4,1,NA,1,2,NA,1,1,2,1,24,0.888888888888889,TRUE,"Clearer communication about organizational priorities would be helpful.",2.5,1.66666666666667,1.25,1.5,2.33333333333333,1.33333333333333,1.5
"EMP1603","Client Operations","Service Delivery","Senior Professional","Individual Contributor","Hybrid","Northeast",2020-02-23,5.64,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE,3,4,3,4,5,4,5,4,5,5,5,4,1,3,1,1,4,5,NA,5,1,3,3,2,3,1,1,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",3.5,4.5,4.75,1.5,4.66666666666667,2.25,2
"EMP1604","Client Operations","Service Delivery","Senior Professional","Individual Contributor","Remote","West",2025-09-09,0.1,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,1,3,2,2,NA,5,3,3,1,1,2,2,3,4,1,2,2,2,1,1,2,4,2,2,2,3,2,26,0.962962962962963,TRUE,NA,2,3.66666666666667,1.5,2.5,1.5,2.5,2.5
"EMP1605","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","South",2024-11-18,0.91,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,TRUE,4,3,5,4,3,4,2,3,NA,1,1,3,4,4,3,2,1,1,2,1,3,5,4,5,3,3,4,26,0.962962962962963,TRUE,NA,4,3,1.66666666666667,3.25,1.25,4.25,3
"EMP1606","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Northeast",2019-11-10,5.93,"3-5 years",2025-12-12,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,5,5,4,5,2,NA,1,1,3,4,4,5,1,3,3,2,1,NA,5,4,5,4,5,5,4,4,NA,24,0.888888888888889,TRUE,"I would like more recognition for good work.",4.75,1.33333333333333,4,2.25,3.33333333333333,4.75,4
"EMP1609","Client Operations","Service Delivery","Professional","Individual Contributor","Remote","South",2016-04-27,9.47,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.61,TRUE,4,5,5,5,4,4,2,5,3,1,2,2,5,5,5,5,5,5,3,5,5,2,5,5,5,5,5,27,1,TRUE,"No major changes are needed at this time.",4.75,3.75,2,5,4.5,4.25,5
"EMP1610","Client Operations","Service Delivery","Entry Level","Individual Contributor","Hybrid","West",2023-10-31,1.96,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.61,TRUE,4,3,1,5,5,2,5,1,5,4,4,5,1,2,2,NA,5,4,5,5,5,5,5,5,5,4,5,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",3.25,3.25,4.5,1.66666666666667,4.75,5,4.5
"EMP1611","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","Midwest",2017-09-04,8.11,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,TRUE,5,3,4,3,2,4,3,4,3,2,2,2,4,3,2,3,4,3,5,2,1,1,1,1,4,4,2,27,1,TRUE,NA,3.75,3.25,2.25,3,3.5,1,4
"EMP1611","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","Midwest",2017-09-04,8.11,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE,1,1,1,3,5,1,4,4,5,1,2,3,2,2,1,2,4,5,1,3,2,2,NA,2,1,4,2,26,0.962962962962963,TRUE,NA,1.5,3.5,2.75,1.75,3.25,2,2.5
"EMP1612","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Midwest",2015-05-28,10.38,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,NA,5,5,2,5,5,4,5,5,5,5,5,5,4,4,1,2,3,4,4,5,3,4,5,5,4,4,26,0.962962962962963,TRUE,NA,4,4.75,5,3.5,3.25,4.25,4.5
"EMP1612","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Midwest",2015-05-28,10.38,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,3,2,2,1,1,1,2,1,2,3,1,3,2,2,3,2,2,2,4,2,1,1,1,1,3,1,1,27,1,TRUE,"I would like clearer information about career growth opportunities.",2,1.25,2.25,2.25,2.5,1,2
"EMP1613","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Midwest",2023-09-20,2.07,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE,1,2,1,1,1,3,4,2,3,4,3,2,1,1,2,1,3,1,4,1,1,NA,1,1,1,2,1,26,0.962962962962963,TRUE,"I would like more recognition for good work.",1.25,2.5,3,1.25,2.25,1,1.5
"EMP1613","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","Midwest",2023-09-20,2.07,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE,5,5,4,5,5,5,3,3,3,4,4,1,3,5,2,NA,5,4,5,5,3,2,4,3,4,2,5,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",4.75,4,3,3.33333333333333,4.75,3,3
"EMP1614","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Northeast",2007-05-04,18.45,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,4,4,5,2,4,1,1,4,1,1,1,1,1,5,2,5,2,2,NA,3,1,4,4,2,4,4,3,26,0.962962962962963,TRUE,"No major changes are needed at this time.",3.75,2.5,1,3.25,2.33333333333333,2.75,4
"EMP1615","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","Northeast",2010-11-24,14.89,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,5,3,4,5,5,5,5,5,2,NA,2,5,4,2,2,5,5,5,NA,5,2,2,2,2,3,4,5,25,0.925925925925926,TRUE,NA,4.25,5,3,3.25,5,2,3.5
"EMP1615","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","Northeast",2010-11-24,14.89,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE,5,2,NA,4,5,5,5,5,4,5,3,3,2,1,1,1,1,4,2,2,4,5,4,2,2,NA,1,25,0.925925925925926,TRUE,"More opportunities for professional development would improve my experience.",3.66666666666667,5,3.75,1.25,2.25,3.75,NA
"EMP1617","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Northeast",2015-12-20,9.82,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,2,NA,5,4,2,1,1,1,4,2,5,5,3,5,3,4,3,2,NA,1,1,2,1,3,1,1,4,25,0.925925925925926,TRUE,"No major changes are needed at this time.",3.66666666666667,1.25,4,3.75,2,1.75,1
"EMP1617","Client Operations","Service Delivery","Senior Professional","Individual Contributor","On-site","Northeast",2015-12-20,9.82,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,2,2,4,4,2,2,1,2,1,1,1,2,4,4,3,4,1,2,2,4,2,3,1,2,2,4,1,27,1,TRUE,NA,3,1.75,1.25,3.75,2.25,2,3
"EMP1619","Client Operations","Service Delivery","Professional","Individual Contributor","Hybrid","Midwest",2023-06-15,2.34,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.61,TRUE,5,4,4,4,4,4,NA,4,3,3,2,4,4,4,1,3,5,5,5,3,5,5,4,5,2,NA,4,25,0.925925925925926,TRUE,NA,4.25,4,3,3,4.5,4.75,NA
"EMP1620","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","South",2021-10-08,4.02,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,4,5,1,3,5,NA,4,5,2,4,2,2,4,5,5,5,1,2,3,2,2,4,3,3,5,4,3,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",3.25,4.66666666666667,2.5,4.75,2,3,4.5
"EMP1620","Client Operations","Service Delivery","Professional","Individual Contributor","On-site","South",2021-10-08,4.02,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,2,5,5,4,5,4,3,5,3,3,1,4,2,2,4,2,2,4,5,4,5,5,5,5,5,5,5,27,1,TRUE,"More consistent feedback from managers would be helpful.",4,4.25,2.75,2.5,3.75,5,5
"EMP1621","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2021-07-19,4.24,"3-5 years",2026-04-15,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE,1,3,1,1,2,2,2,3,2,3,4,2,2,1,2,1,3,5,4,4,3,NA,1,4,4,5,3,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",1.5,2.25,2.75,1.5,4,2.66666666666667,4.5
"EMP1621","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2021-07-19,4.24,"3-5 years",2026-04-15,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE,5,3,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,2,2,4,4,5,4,4,4,5,4,27,1,TRUE,NA,4.5,5,5,4,3,4.25,4.5
"EMP1622","Technology and Product","Engineering","Manager","Individual Contributor","On-site","Northeast",2020-10-18,4.99,"3-5 years",2026-04-10,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,4,5,4,NA,5,5,NA,5,25,0.925925925925926,TRUE,"I would appreciate more support with workload and competing priorities.",4.75,5,4.75,4.75,4.5,4.66666666666667,NA
"EMP1623","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","West",2021-12-04,3.86,"3-5 years",2026-01-14,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE,2,2,1,2,2,2,2,1,2,3,1,1,4,NA,1,4,2,2,1,2,3,2,3,2,1,1,5,26,0.962962962962963,TRUE,"I would like clearer information about career growth opportunities.",1.75,1.75,1.75,3,1.75,2.5,1
"EMP1624","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","West",2025-05-05,0.45,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE,2,1,2,1,2,2,2,2,1,NA,1,1,1,3,2,4,2,3,3,NA,2,2,2,1,1,1,1,25,0.925925925925926,TRUE,"Clearer communication about organizational priorities would be helpful.",1.5,2,1,2.5,2.66666666666667,1.75,1
"EMP1625","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Midwest",2023-10-31,1.96,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE,5,1,4,NA,1,4,1,2,5,4,5,4,5,NA,1,NA,1,2,1,1,5,5,5,5,2,4,2,24,0.888888888888889,TRUE,"More opportunities to collaborate across teams would improve my experiences.",3.33333333333333,2,4.5,3,1.25,5,3
"EMP1625","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Midwest",2023-10-31,1.96,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE,2,2,NA,3,2,3,4,2,2,1,1,2,4,2,4,1,2,4,4,4,1,2,2,3,3,2,1,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",2.33333333333333,2.75,1.5,2.75,3.5,2,2.5
"EMP1626","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2025-05-23,0.4,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE,5,4,1,2,5,4,5,5,2,1,2,1,2,5,2,4,4,NA,1,4,2,1,4,4,4,2,3,26,0.962962962962963,TRUE,NA,3,4.75,1.5,3.25,3,2.75,3
"EMP1626","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2025-05-23,0.4,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE,3,1,1,2,1,1,1,1,1,1,1,3,3,2,4,5,1,1,2,1,3,1,3,2,1,1,1,27,1,TRUE,"I would appreciate more support with workload and competing priorities.",1.75,1,1.5,3.5,1.25,2.25,1
"EMP1627","Technology and Product","Engineering","Professional","Individual Contributor","On-site","Northeast",2016-04-20,9.49,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE,1,3,3,1,1,1,NA,2,3,3,4,1,2,1,NA,2,2,2,3,2,4,5,3,5,NA,2,2,24,0.888888888888889,TRUE,"I would like clearer information about career growth opportunities.",2,1.33333333333333,2.75,1.66666666666667,2.25,4.25,NA
"EMP1629","Technology and Product","Engineering","Senior Professional","People Manager","On-site","Northeast",2016-05-22,9.4,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,3,2,1,4,2,NA,4,5,4,3,4,4,3,2,2,2,4,4,4,3,4,2,3,2,2,2,1,26,0.962962962962963,TRUE,"More opportunities for professional development would improve my experience.",2.5,3.66666666666667,3.75,2.25,3.75,2.75,2
"EMP1630","Technology and Product","Engineering","Entry Level","Individual Contributor","Remote","South",2025-08-20,0.15,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE,5,5,5,5,5,2,5,4,4,4,4,5,4,NA,5,5,1,5,2,5,4,5,5,5,4,5,5,26,0.962962962962963,TRUE,NA,5,4,4.25,4.66666666666667,3.25,4.75,4.5
"EMP1630","Technology and Product","Engineering","Entry Level","Individual Contributor","Remote","South",2025-08-20,0.15,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE,1,1,1,4,2,3,1,3,4,5,5,2,1,2,1,1,2,2,2,1,4,4,4,3,1,2,1,27,1,TRUE,"I would like clearer information about career growth opportunities.",1.75,2.25,4,1.25,1.75,3.75,1.5
"EMP1631","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2025-07-25,0.22,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE,5,2,4,1,4,2,5,3,4,NA,3,5,2,4,4,1,2,4,3,2,4,4,4,1,NA,4,4,25,0.925925925925926,TRUE,"I would appreciate more support with workload and competing priorities.",3,3.5,4,2.75,2.75,3.25,NA
"EMP1632","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2024-01-13,1.75,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE,5,5,4,5,4,5,5,4,5,4,4,5,3,4,3,4,3,1,2,1,5,5,5,5,5,5,4,27,1,TRUE,"I would like more recognition for good work.",4.75,4.5,4.5,3.5,1.75,5,5
"EMP1632","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2024-01-13,1.75,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE,2,2,4,3,NA,3,4,NA,3,4,5,4,1,1,2,2,1,3,5,1,2,4,3,5,3,1,2,25,0.925925925925926,TRUE,"Clearer communication about organizational priorities would be helpful.",2.75,3.5,4,1.5,2.5,3.5,2
